NAME	TITLE	SCORE	
PPIC		12.317211	
BCL2L14		12.302413	
PGM2		12.271646	
FBLIM1		12.231962	
SH3D21		12.167533	
SLC44A1		12.149443	
UTP20		12.148271	
SLC5A8		12.127121	
STX18		12.123826	
CEACAM1		12.121714	
BCL2L15		12.0741625	
CTSC		12.049481	
TIGD2		12.040865	
CAP1		12.029708	
RIMKLA		11.997714	
CCNYL1		11.99115	
PTAFR		11.985439	
MANF		11.98279	
HEXIM1		11.979952	
LACTB		11.977916	
NFATC2IP		11.9627905	
HERPUD1		11.950497	
NOS1AP		11.949499	
LDLRAD3		11.8801	
CXCR4		11.860398	
CYP2A6		11.855982	
GMPS		11.795663	
ABCA1		11.790129	
OSTF1		11.77956	
NAPEPLD		11.774786	
SLC7A8		11.772902	
SLC2A3		11.763184	
ADAMTS9		11.762447	
MCAM		11.756042	
PDE10A		11.740655	
WBP5		11.734165	
DIAPH1		11.733333	
NAV1		11.705474	
SAMSN1		11.69086	
ETHE1		11.678648	
JUN		11.6740055	
MIR22HG		11.665175	
TXNL1		11.660835	
SLC9A1		11.658194	
TACC1		11.650792	
VMP1		11.649061	
EXOC6		11.648323	
FAM126A		11.643061	
RAB27B		11.61856	
IDH1		11.597829	
MTFP1		11.575182	
IKBIP		11.569754	
ADAMTS17		11.554537	
LDHA		11.549275	
SLC39A14		11.538821	
TPD52		11.525011	
SNHG12		11.515299	
SCG3		11.513782	
PUS7L		11.509822	
NCF4		11.49407	
CALU		11.490417	
DPYSL3		11.487609	
AK3		11.471805	
DCBLD1		11.456966	
MXD1		11.452534	
RIT1		11.444545	
SLC30A7		11.44442	
MYO18A		11.426771	
CAMKK2		11.4117565	
SLC39A7		11.410078	
TMSB10		11.390653	
CDCA7L		11.380189	
LENG9		11.377201	
GLTP		11.365645	
SHTN1		11.360785	
FAM118B		11.357199	
AAK1		11.35185	
FAM3B		11.34196	
ASNS		11.341719	
PIK3R1		11.327943	
NAA60		11.323167	
HIST1H1B		11.319909	
TTC13		11.307825	
CHEK2		11.284453	
MARCH3a		11.263597	
ITPRIP		11.263498	
REEP4		11.232434	
CCPG1		11.2037115	
PSME4		11.1933775	
PDK1		11.189735	
FRMD4B		11.178149	
LAPTM4B		11.169617	
ITPRIPL2		11.161966	
ETFA		11.161648	
AMMECR1		11.159003	
ARPC3		11.157468	
HIST1H2AM		11.155982	
ARHGEF16		11.155173	
BICD1		11.13464	
TXN		11.127718	
PLCB4		11.1125	
E2F3		11.110971	
PPCS		11.109847	
SMAGP		11.106745	
ERP44		11.104373	
TRNT1		11.103826	
CPM		11.076857	
FGD6		11.064627	
SP140L		11.057887	
MAP3K6		11.054375	
TSC22D3		11.043213	
SPTSSB		11.039984	
PBDC1		11.02906	
UFD1L		11.024297	
R3HDM1		11.013763	
UPF3B		10.983124	
DDIT4		10.974267	
MYO19		10.96974	
AKAP1		10.959843	
DUS2		10.945151	
HID1		10.937763	
EIF4E2		10.919878	
SERPINF2		10.909104	
FAM35A		10.908644	
ITGA6		10.901741	
KDELR3		10.898412	
PHEX		10.893295	
TSPAN5		10.883759	
SNCA		10.879333	
SYNJ2BP		10.856833	
OSBPL7		10.855679	
CD69		10.808741	
TAOK3		10.8035965	
SYVN1		10.802799	
SDPR		10.731412	
GPR35		10.721189	
TMEM206		10.718409	
C9orf152		10.709036	
MKI67		10.692192	
S100P		10.652667	
PRPF38B		10.632079	
MLPH		10.619422	
NPL		10.614673	
PRSS8		10.59748	
C3orf62		10.59491	
SLC9A9		10.585491	
CABYR		10.576548	
PPAPDC2		10.571588	
BTG1		10.557002	
TCEA3		10.546229	
CLEC2B		10.543653	
ANO8		10.53286	
ZDHHC16		10.529399	
SRP72		10.528382	
RUSC1		10.511537	
AKAP13		10.509108	
SEMA3B		10.495682	
CAPN8		10.489409	
DOCK6		10.484361	
TIGD1		10.475595	
POC1B		10.470424	
HIST1H3C		10.461579	
ZEB1		10.457411	
NEAT1		10.454336	
CLIC5		10.445207	
C9orf85		10.420532	
HCLS1		10.415843	
TFF3		10.413231	
NCK1-AS1		10.408553	
FAR2		10.401392	
SEC23IP		10.400546	
TSC22D1-AS1		10.393375	
SYT8		10.3728	
PNP		10.369395	
KAZALD1		10.350102	
PPP3CC		10.349356	
VIMP		10.319578	
DUOX2		10.293757	
SAMD12		10.2867155	
SURF4		10.281495	
HAUS1		10.27667	
DUOX1		10.271482	
HRH1		10.264452	
MMP28		10.257595	
CMYA5		10.248528	
STK38L		10.244966	
CTAGE5		10.229563	
TMEM71		10.223734	
MAGED1		10.215515	
RDH11		10.213617	
CEP72		10.203388	
B4GALT4		10.176344	
CHAD		10.162153	
SSR3		10.158232	
UBP1		10.152229	
PHLDA1		10.142279	
SEC31A		10.134326	
MYOF		10.125201	
MAST2		10.109011	
WDR75		10.10394	
EVI2A		10.098358	
NDEL1		10.078408	
CELF2		10.073545	
MARCKSL1		10.063112	
ATP10D		10.047499	
METTL9		10.047294	
AGR2		10.038626	
TSTA3		10.033993	
CA13		10.029978	
C3AR1		10.02551	
CENPL		10.008884	
PAFAH2		10.003125	
SYTL5		9.994672	
DNAJC22		9.9882345	
APOLD1		9.984934	
EPHA1		9.94609	
AP1G2		9.932705	
MAPK6		9.9228	
CHMP7		9.922388	
VCL		9.92	
NUSAP1		9.915	
USP53		9.906337	
FKBP11		9.8961735	
SLC16A7		9.886167	
ZUFSP		9.8686495	
GARS		9.868431	
MUC4		9.866355	
ZHX3		9.863661	
DONSON		9.86126	
RWDD2A		9.848034	
TAF1D		9.847493	
ATP1B3		9.843029	
GOLGA4		9.83968	
SPTSSA		9.83425	
ERRFI1		9.81356	
ARHGAP17		9.787867	
TRIM59		9.759096	
DHX32		9.757378	
RUNX2		9.752019	
TMEM200A		9.742566	
GPATCH1		9.729455	
MYCBP2		9.72462	
C1orf226		9.722712	
SLC51A		9.717733	
FAM185A		9.706724	
AZGP1		9.697304	
TSPAN8		9.683238	
SH3PXD2A		9.671382	
TEP1		9.654219	
ASAP1		9.628411	
NFIL3		9.616447	
RCN3		9.61381	
ARHGAP11A		9.604574	
LTBR		9.59548	
SERINC5		9.59423	
ZNF587		9.585938	
SLC38A2		9.583557	
PLA2R1		9.582065	
TBRG1		9.552866	
SLC50A1		9.549227	
GABARAPL1		9.541982	
TMEM44		9.538674	
SH3PXD2B		9.533664	
SLFN12		9.530243	
HENMT1		9.5168915	
SLC6A8		9.5027895	
LRCH1		9.498678	
SEMA4B		9.486586	
LACC1		9.475319	
CCAR1		9.472569	
CDC42EP5		9.467178	
ARV1		9.466803	
ARHGEF2		9.457485	
PREP		9.449976	
MPZL1		9.434864	
TRIP4		9.401895	
WFDC2		9.388675	
CCNG2		9.386711	
LHFPL2		9.383914	
USO1		9.38094	
FER1L4		9.379223	
LOC102606465		9.364306	
PDXDC1		9.358479	
WBP4		9.357723	
CRACR2A		9.353778	
CSF1		9.332852	
ZFC3H1		9.321112	
CCDC90B		9.304032	
C15orf52		9.299736	
CHST6		9.299203	
SLC38A1		9.291758	
CALCRL		9.281836	
CNTLN		9.276636	
LPCAT3		9.273346	
PER1		9.270663	
TRAPPC6B		9.267429	
TMEM263		9.259544	
PRKAG1		9.252868	
DENND2C		9.252304	
PIP4K2A		9.229662	
VIPAS39		9.20197	
ATF4		9.191599	
CLIP2		9.187698	
CLIP4		9.163098	
AGPS		9.154872	
C14orf159		9.15469	
LEO1		9.146859	
SNRNP70		9.131927	
TLR4		9.12783	
DNAJB9		9.122707	
NR2F2-AS1		9.121284	
OAT		9.088436	
MIRLET7BHG		9.058945	
CYB5R4		9.044569	
ASUN		9.042348	
TSEN15		9.039495	
PIM1		9.031642	
TP53INP2		9.01958	
MAPK13		9.011197	
GAPDH		9.009412	
DNAJC1		9.008187	
RAI14		8.998281	
HRSP12		8.996389	
CROT		8.988614	
SAPCD2		8.987368	
P2RX4		8.986628	
LRRC16A		8.986259	
VPS37B		8.978003	
PPP2R2A		8.969787	
FAM49B		8.967206	
FKBP3		8.966747	
KLF6		8.964228	
TMEM184B		8.959485	
SPAG5		8.951541	
FOXA3		8.9459	
ASPM		8.944251	
FAM162A		8.943119	
GOSR2		8.943093	
RNASE1		8.940818	
CD58		8.940693	
C4orf29		8.934803	
RIPK2		8.933618	
SEC61A1		8.924352	
UGGT2		8.922152	
HPSE		8.920622	
AURKA		8.918332	
KRAS		8.910247	
VPS29		8.906612	
KPNA2		8.905968	
SCYL3		8.901755	
VEZT		8.893848	
DLG1		8.891537	
ARHGAP10		8.885691	
TBC1D16		8.881115	
ALOX5AP		8.872401	
NEK6		8.870177	
AKAP8		8.861081	
CD109		8.854524	
SDC2		8.85096	
PHKB		8.845931	
NBPF25P		8.842281	
ATM		8.840062	
CDR2		8.839825	
STAP1		8.83765	
CHMP4A		8.835605	
DTX2		8.82644	
CEP152		8.812344	
MITF		8.808041	
MYSM1		8.790338	
SMPDL3A		8.787871	
ABHD2		8.7763815	
GTDC1		8.772928	
CTPS1		8.770192	
PCYT1A		8.764802	
TPX2		8.759796	
LUC7L		8.756802	
GJB1		8.755158	
KRT8		8.747103	
VPS13D		8.746927	
ORC6		8.7453785	
KIAA0895L		8.742018	
RNF145		8.741797	
WSB2		8.741697	
ZDHHC18		8.733371	
PPP4R1L		8.730414	
KCCAT333		8.727676	
TFAP2C		8.714281	
FCHO2		8.700707	
RAB38		8.69318	
AGAP6		8.687709	
LAYN		8.676402	
PCDHAC1		8.675694	
METTL1		8.670811	
ZNF436		8.66744	
PREB		8.662757	
HEBP1		8.660526	
SH3D19		8.657325	
MUC5AC		8.652056	
DENND6A		8.650659	
IGF2BP3		8.644962	
FEZ2		8.639575	
SAR1A		8.638745	
SYNJ2		8.631431	
PNPLA7		8.618575	
TMEM214		8.610135	
GEN1		8.607728	
PITPNB		8.603903	
ADAM10		8.597495	
FBXL19-AS1		8.592296	
ASAP2		8.577908	
ELOVL5		8.577152	
TCF7L2		8.576284	
SLC27A3		8.572949	
YIPF1		8.568203	
TRIM38		8.56711	
FAM214B		8.558176	
OGFRL1		8.557348	
BDH2		8.544164	
SPDEF		8.53785	
CXCL8		8.535746	
NUP188		8.528703	
NACC1		8.5163355	
LUC7L3		8.509405	
NPAS2		8.508184	
SRGN		8.492286	
ARAP2		8.484827	
LOC100288748		8.484377	
ME3		8.483294	
EFHD2		8.48155	
MED19		8.480469	
SNHG1		8.4764185	
PRKX		8.4724045	
CYP4F3		8.456953	
ARGLU1		8.450986	
TMEM39A		8.443609	
THOC5		8.441874	
TMTC2		8.4307575	
SEMA4D		8.413476	
HEXA-AS1		8.410112	
RHOC		8.406548	
MGAT1		8.403338	
DTX2P1-UPK3BP1-PMS2P11		8.399116	
NRP1		8.398962	
ADAL		8.390096	
LOC100288152		8.384485	
HCAR1		8.373691	
C15orf48		8.368636	
FER1L6		8.362955	
ZDHHC9		8.357013	
SYBU		8.355928	
TBC1D1		8.352066	
PGD		8.350955	
DNA2		8.345724	
KMT2E-AS1		8.343019	
ANKIB1		8.341186	
MST1R		8.3405905	
MALAT1		8.335972	
RRN3P3		8.334945	
SLC1A3		8.333254	
LIMK1		8.33308	
TSHZ2		8.315567	
PRKAG2		8.2909155	
TRIM27		8.287856	
MYADM		8.280436	
NSUN6		8.275799	
SSR2		8.266871	
NET1		8.251131	
DBF4		8.250196	
NOL10		8.244751	
A4GALT		8.239221	
CENPJ		8.23606	
GLRX		8.233736	
VWF		8.232599	
NRIP1		8.232437	
ATP6V0A1		8.230886	
AIM1		8.228661	
ACOX3		8.226934	
SLC38A7		8.224743	
PLAC4		8.218263	
BAZ2A		8.213713	
LPCAT1		8.212874	
ZEB2		8.207223	
WHAMM		8.206923	
EZH2		8.196596	
KANK2		8.179819	
ERICH1		8.175965	
RAP2B		8.172017	
VAMP5		8.171176	
CACNA1D		8.17076	
DAB2		8.170323	
PLBD1		8.164885	
PSCA		8.153804	
UPP1		8.151227	
ADAMTSL4-AS1		8.149969	
ALG14		8.141171	
SEC24A		8.140689	
ZNF438		8.136759	
CARS		8.122984	
PDXDC2P		8.122021	
NNT		8.121167	
MACC1		8.111167	
SNRPA1		8.098899	
MYO5C		8.094963	
TMED3		8.092997	
TPD52L1		8.092077	
GYG1		8.087719	
BTBD11		8.080142	
LRRC59		8.079397	
EPB41		8.077345	
MYO1C		8.077117	
RAET1E		8.076506	
PDHA1		8.0762825	
CDC42SE1		8.069877	
CLINT1		8.066095	
LARP1B		8.066092	
TRA2A		8.062919	
XDH		8.059543	
RBBP8		8.051492	
AQP5		8.05146	
GALNT6		8.047443	
DEPDC5		8.046244	
KRT18		8.04453	
VTCN1		8.04445	
EPHA4		8.040894	
ZCCHC6		8.030782	
DNAJC2		8.028939	
LTN1		8.027785	
RBM28		8.02334	
DPP3		8.022986	
PDSS1		8.0131645	
NDUFAF7		8.008798	
FAM136A		7.9879236	
CD9		7.9863687	
PLEK2		7.9724	
PCSK7		7.9710917	
ACER2		7.967126	
NSMAF		7.9666142	
PRPF39		7.9639006	
LOC728730		7.9624887	
OSTC		7.9618063	
FAM98A		7.954804	
GLMN		7.9527125	
ANLN		7.9526663	
STARD13		7.947168	
PHF20L1		7.9461246	
CSF2RB		7.9441576	
CTGF		7.9429636	
EXOG		7.9325438	
KCNMB3		7.923184	
PDCD10		7.922665	
CHFR		7.917572	
DNAJC4		7.9173107	
SLC8B1		7.903928	
NOP58		7.900761	
SERPINB3		7.8697257	
CD300A		7.869369	
GALNT4		7.8662415	
B4GALT5		7.8647575	
CFL1		7.8576226	
TLR2		7.8540325	
SLC29A4		7.8477106	
FRYL		7.833343	
ZNF431		7.83092	
MPP1		7.827001	
RPN2		7.8242064	
DISC1		7.8161354	
BRIP1		7.81601	
ZYX		7.811716	
GALNT12		7.8006783	
GTPBP8		7.796313	
LCP2		7.791771	
BTN2A2		7.791345	
RBM6		7.779248	
GALNT3		7.775668	
IGSF9		7.775355	
RIC3		7.7736325	
SGTB		7.7733426	
NSMCE2		7.7707953	
P4HB		7.7695017	
WARS		7.768099	
TUBA4A		7.766486	
CHD1L		7.765106	
MED18		7.7643695	
PLS3		7.7552767	
RAB37		7.7522984	
ERGIC1		7.75102	
ECE2		7.7435236	
GIMAP2		7.742291	
SMG1		7.7408586	
B3GNT3		7.73326	
PTPN12		7.7224994	
PHACTR4		7.7185783	
PCP4L1		7.7182374	
TMEM132A		7.7177916	
ITGA5		7.716815	
CCDC149		7.716731	
PPFIBP1		7.7100506	
MRPL27		7.705711	
GOLIM4		7.7022614	
CHEK1		7.7005453	
NFKBIA		7.699357	
DDX46		7.6988144	
ANO9		7.6944137	
MCL1		7.6796145	
SAT1		7.662414	
GUSB		7.65852	
CAV1		7.652371	
ENTPD8		7.652049	
ALDH1A3		7.639011	
MCCC2		7.635693	
EVI2B		7.632629	
PSMA4		7.6223187	
NPDC1		7.6199665	
RBM25		7.611799	
KMT2B		7.6038303	
NDUFAF5		7.6035075	
ARPC2		7.602888	
SMC4		7.5939636	
SRSF11		7.5857563	
SRSF6		7.577637	
FEM1C		7.5773287	
SRPK1		7.573561	
ARHGAP26		7.5715995	
GMIP		7.5701656	
LAD1		7.5697894	
SNX9		7.5560513	
LENG8		7.553039	
RABGAP1		7.5481896	
SH3GLB1		7.5389233	
MAOA		7.5333157	
MAPK8IP3		7.533189	
RALA		7.5244575	
FBXO32		7.523691	
TTLL12		7.5236197	
ABHD17C		7.5232725	
KIF4A		7.5215473	
PPIB		7.519326	
MTA3		7.514485	
APBB1IP		7.5094924	
GOLGA2		7.506403	
MOCS1		7.5061927	
RBM41		7.49509	
KLHL2		7.4918394	
CCNA2		7.490474	
INF2		7.4873753	
ENY2		7.4836025	
ALPL		7.4762774	
MBD6		7.4724293	
RAB13		7.470294	
AGPAT4		7.4693956	
KNOP1		7.4656224	
ZNF514		7.459456	
SEC22B		7.4582887	
TRIM52		7.453917	
EIF2B4		7.44422	
BZW1		7.438606	
TRPM6		7.437058	
PDIA3P1		7.436302	
RPS16P5		7.4345717	
FASTKD1		7.423517	
PLIN2		7.4229627	
SLC12A8		7.41681	
EIF5B		7.4126496	
MPHOSPH6		7.4039803	
SRPRB		7.4036026	
AUP1		7.3981767	
DHTKD1		7.391309	
PACSIN3		7.38938	
ALG5		7.388174	
MRPS5		7.387516	
SDAD1		7.3840313	
RAPGEF3		7.3832355	
ANKRD18B		7.382874	
BAALC		7.3807173	
CKS2		7.379273	
CCDC18		7.3763857	
CYP4F12		7.374286	
SLK		7.3738804	
CHMP4B		7.359275	
SIRPA		7.3579793	
TMEM177		7.3530245	
C22orf46		7.352855	
HYOU1		7.3501334	
RAB27A		7.349988	
DYNC1I2		7.345788	
LRRC1		7.3439584	
CHKA		7.337216	
HOOK3		7.3198004	
TMOD3		7.3179274	
ANKRD18A		7.3178735	
THOC2		7.3163943	
TIMM23B		7.3065023	
SLA		7.2879324	
NSUN2		7.2837205	
PIK3R3		7.281754	
ITPR3		7.2803473	
SORL1		7.2795615	
HEATR3		7.2765403	
ARHGAP25		7.267418	
INTS7		7.2633023	
HDHD2		7.261693	
GLRX3		7.2587223	
COG5		7.2586765	
SBF2-AS1		7.2530603	
EFTUD1		7.2487597	
KIF2C		7.2463837	
MPZL2		7.24116	
RAP1GAP		7.228152	
ST6GAL1		7.223114	
DCAF13		7.2147655	
HBB		7.20807	
GNE		7.206766	
MAGOHB		7.199249	
HOMER3		7.1834607	
GSDMB		7.1816335	
ACOT9		7.179632	
EHD3		7.1779633	
CD36		7.1772914	
BIRC3		7.1770496	
TDG		7.1768026	
RGS10		7.1759205	
LOC100506746		7.1753416	
MTA2		7.173999	
PMS2P3		7.173318	
CD274		7.1705346	
SRP19		7.164134	
TRIM5		7.1640096	
TXNDC11		7.163747	
TACSTD2		7.1553154	
TIMELESS		7.154976	
ALAS1		7.147479	
NME1		7.1455183	
FAM102A		7.1451793	
RACGAP1		7.138488	
ZNF580		7.137339	
BPIFB1		7.1357026	
CARD16		7.130832	
CHDH		7.128718	
FAM83B		7.1259184	
PIGL		7.1248517	
DCAF12		7.124523	
KRT19		7.121093	
ARF4		7.1207037	
GBP2		7.1198797	
NPEPPS		7.1193027	
COQ2		7.1189437	
SLC9A8		7.1186147	
CBWD5		7.1175294	
PGRMC2		7.1161227	
LINC01004		7.106825	
PON2		7.101445	
SLC26A6		7.0992885	
BEST4		7.097611	
NXF1		7.0939975	
MYO9B		7.0934396	
STK38		7.0922656	
FKBP7		7.091247	
NFE2L1		7.083227	
RBM3		7.082408	
PLAUR		7.0777392	
FAM43A		7.074181	
TRIP10		7.0664735	
FAM95C		7.064146	
NMNAT1		7.0594606	
ZWINT		7.057774	
HIST1H4L		7.047629	
IKBKB		7.0435133	
SLC7A1		7.0403748	
EPS8L1		7.0381474	
TRIM16		7.0337677	
GOLGB1		7.0300384	
PNISR		7.03003	
GORAB		7.029762	
SNAI2		7.0285225	
NOL8		7.0210805	
PLEK		7.0154552	
MKNK1		7.0144453	
LGALSL		7.0120378	
POLG2		7.0076075	
CPPED1		6.991906	
RSRP1		6.985964	
PYROXD2		6.9802485	
C1RL-AS1		6.9737134	
PPA1		6.9718113	
TPMT		6.9635286	
MTERF4		6.961146	
ZNF841		6.955933	
IP6K2		6.95246	
FGR		6.9490724	
CCDC167		6.948003	
FASTKD3		6.947779	
STRA13		6.943436	
C11orf24		6.940396	
FABP5		6.9399652	
SULF2		6.9302816	
LINC00964		6.9284663	
ZNF589		6.9240794	
BTK		6.92383	
GGNBP2		6.9168878	
SCAF4		6.9150887	
BIN2		6.9150305	
LINC01128		6.911119	
CALD1		6.9067216	
FAM129A		6.906665	
CLDN7		6.9039936	
TMEM106A		6.9011874	
PIK3CB		6.8980002	
NSRP1		6.8961287	
PSMG1		6.8952665	
ARHGEF7		6.8861384	
CDH3		6.8807116	
OSBPL10		6.876859	
PDIA3		6.865604	
TTC14		6.8648443	
NRD1		6.8644257	
SLC25A25-AS1		6.854028	
PAK1IP1		6.8524237	
BMS1P4		6.851045	
FAM3D		6.8455033	
ANKRD10		6.84174	
LOC100129034		6.8415375	
HMGN4		6.8327155	
NKTR		6.831383	
RNU11		6.8311567	
KIF15		6.82966	
TMEM43		6.824971	
GPX2		6.8216176	
TIMP3		6.820266	
ELMSAN1		6.8198667	
ZDHHC20		6.8192673	
PPP1R3E		6.8178873	
TUBB6		6.8158574	
SRPR		6.8109293	
ITGAM		6.8040853	
ERGIC2		6.783133	
TCEAL8		6.777068	
CAPZA1		6.776315	
ARID4B		6.771815	
GPRC5A		6.7619777	
CFLAR		6.758855	
DENND4A		6.755433	
NEDD4		6.7505474	
C3orf14		6.7496634	
RDH10		6.749136	
TRMT44		6.7411957	
HMOX2		6.7363286	
CBWD2		6.734304	
CELF6		6.723057	
KLF7		6.721806	
PPP1R14B		6.7154827	
LPPR2		6.709182	
STAB1		6.7054	
HSPA5		6.6980376	
PPAPDC1B		6.6972694	
DARS2		6.69521	
PITPNC1		6.6926346	
PLBD2		6.691614	
FAM71F2		6.688093	
DLG4		6.6860437	
PPP1CA		6.6783657	
NADSYN1		6.677863	
PPAP2A		6.674646	
KLF3		6.6710544	
