NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROTEIN IMPORT INTO PEROXISOME MEMBRANE%GOBP%GO:0045046	PROTEIN IMPORT INTO PEROXISOME MEMBRANE%GOBP%GO:0045046	Details ...	22	-0.61441123	-1.8617887	0.0	0.077478975	0.8	2627	tags=45%, list=20%, signal=57%	
DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581	DETECTION OF EXTERNAL STIMULUS%GOBP%GO:0009581		26	-0.60359806	-1.8545462	0.0	0.078027375	0.83	599	tags=27%, list=5%, signal=28%	
CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.2	CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.2		19	-0.65504205	-1.8514282	0.0	0.0785409	0.86	2627	tags=47%, list=20%, signal=59%	
SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME%R-HSA-4090294.3	SUMOYLATION OF INTRACELLULAR RECEPTORS%REACTOME%R-HSA-4090294.3		21	-0.6185743	-1.850812	0.027027028	0.07555019	0.86	3074	tags=52%, list=24%, signal=69%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		39	-0.5426025	-1.8507841	0.0	0.07240227	0.86	2576	tags=46%, list=20%, signal=58%	
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073		32	-0.6058031	-1.8470405	0.0	0.071912736	0.86	1152	tags=38%, list=9%, signal=41%	
EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850	EPITHELIAL CELL DIFFERENTIATION INVOLVED IN KIDNEY DEVELOPMENT%GOBP%GO:0035850		17	-0.67697513	-1.8236814	0.0	0.09203894	0.93	981	tags=41%, list=8%, signal=45%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006		23	-0.615193	-1.815067	0.0	0.09996977	0.95	1948	tags=39%, list=15%, signal=46%	
HEART DEVELOPMENT%WIKIPATHWAYS_20210210%WP1591%HOMO SAPIENS	HEART DEVELOPMENT%WIKIPATHWAYS_20210210%WP1591%HOMO SAPIENS		23	-0.6566273	-1.7973598	0.0	0.118014	0.98	900	tags=35%, list=7%, signal=37%	
POSITIVE REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090184	POSITIVE REGULATION OF KIDNEY DEVELOPMENT%GOBP%GO:0090184		15	-0.7047576	-1.7921329	0.0	0.12184076	0.98	1117	tags=40%, list=9%, signal=44%	
VENTRICULAR SEPTUM MORPHOGENESIS%GOBP%GO:0060412	VENTRICULAR SEPTUM MORPHOGENESIS%GOBP%GO:0060412		20	-0.5975462	-1.7875977	0.0	0.12240484	0.99	1152	tags=30%, list=9%, signal=33%	
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389		106	-0.43128055	-1.7818776	0.0	0.124258034	1.0	2451	tags=36%, list=19%, signal=44%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		18	-0.64453375	-1.7791663	0.0	0.12378877	1.0	1948	tags=39%, list=15%, signal=46%	
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138		29	-0.5233786	-1.7775303	0.0	0.121554375	1.0	1152	tags=24%, list=9%, signal=26%	
NUCLEAR RECEPTORS%WIKIPATHWAYS_20210210%WP170%HOMO SAPIENS	NUCLEAR RECEPTORS%WIKIPATHWAYS_20210210%WP170%HOMO SAPIENS		18	-0.6188245	-1.7709079	0.0	0.12468029	1.0	2824	tags=67%, list=22%, signal=85%	
VENTRICULAR SEPTUM DEVELOPMENT%GOBP%GO:0003281	VENTRICULAR SEPTUM DEVELOPMENT%GOBP%GO:0003281		24	-0.553343	-1.7685671	0.0	0.12367189	1.0	1827	tags=38%, list=14%, signal=44%	
CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2644606	CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME DATABASE ID RELEASE 75%2644606		52	-0.47402415	-1.7676849	0.0	0.121596724	1.0	1145	tags=21%, list=9%, signal=23%	
PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512	PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512		32	-0.5569391	-1.7665724	0.0	0.119668305	1.0	2794	tags=50%, list=22%, signal=64%	
SIGNALING BY NOTCH2%REACTOME%R-HSA-1980145.2	SIGNALING BY NOTCH2%REACTOME%R-HSA-1980145.2		26	-0.53472537	-1.7517477	0.0	0.13637376	1.0	921	tags=23%, list=7%, signal=25%	
OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151	OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151		31	-0.5500604	-1.7492214	0.0	0.13617772	1.0	1152	tags=32%, list=9%, signal=35%	
INSULIN IGF PATHWAY-PROTEIN KINASE B SIGNALING CASCADE%PANTHER PATHWAY%P00033	INSULIN IGF PATHWAY-PROTEIN KINASE B SIGNALING CASCADE%PANTHER PATHWAY%P00033		17	-0.633206	-1.7437892	0.0	0.14044167	1.0	1304	tags=35%, list=10%, signal=39%	
CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411	CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411		31	-0.5481881	-1.7409647	0.0	0.14017782	1.0	652	tags=26%, list=5%, signal=27%	
ERK MAPK TARGETS%REACTOME%R-HSA-198753.1	ERK MAPK TARGETS%REACTOME%R-HSA-198753.1		22	-0.58247393	-1.7377727	0.0	0.14133583	1.0	2122	tags=41%, list=16%, signal=49%	
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 75%383280	NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 75%383280		31	-0.53944385	-1.7331259	0.0	0.14382353	1.0	3074	tags=52%, list=24%, signal=68%	
BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754	BRANCHING MORPHOGENESIS OF AN EPITHELIAL TUBE%GOBP%GO:0048754		28	-0.53267264	-1.7238313	0.02631579	0.15181267	1.0	1152	tags=25%, list=9%, signal=27%	
EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME%R-HSA-9619665.2	EGR2 AND SOX10-MEDIATED INITIATION OF SCHWANN CELL MYELINATION%REACTOME%R-HSA-9619665.2		20	-0.5814207	-1.7237489	0.0	0.14843906	1.0	2679	tags=50%, list=21%, signal=63%	
PEROXISOME ORGANIZATION%GOBP%GO:0007031	PEROXISOME ORGANIZATION%GOBP%GO:0007031		37	-0.50619864	-1.7219803	0.0	0.14776842	1.0	2627	tags=46%, list=20%, signal=58%	
SIGNALING BY NOTCH1 IN CANCER%REACTOME%R-HSA-2644603.2	SIGNALING BY NOTCH1 IN CANCER%REACTOME%R-HSA-2644603.2		52	-0.47402415	-1.7187554	0.027027028	0.14974968	1.0	1145	tags=21%, list=9%, signal=23%	
JOUBERT SYNDROME%WIKIPATHWAYS_20210210%WP4656%HOMO SAPIENS	JOUBERT SYNDROME%WIKIPATHWAYS_20210210%WP4656%HOMO SAPIENS		54	-0.4730162	-1.7180532	0.0	0.14787717	1.0	2685	tags=43%, list=21%, signal=54%	
RUNX2 REGULATES BONE DEVELOPMENT%REACTOME DATABASE ID RELEASE 75%8941326	RUNX2 REGULATES BONE DEVELOPMENT%REACTOME DATABASE ID RELEASE 75%8941326		23	-0.57486016	-1.7164222	0.0	0.14767347	1.0	722	tags=22%, list=6%, signal=23%	
PROTEIN DEMETHYLATION%GOBP%GO:0006482	PROTEIN DEMETHYLATION%GOBP%GO:0006482		25	-0.5455505	-1.7138784	0.0	0.14888035	1.0	1208	tags=32%, list=9%, signal=35%	
HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.1	HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.1		20	-0.545148	-1.7093496	0.0	0.15196963	1.0	1066	tags=25%, list=8%, signal=27%	
REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177	REGULATION OF NEURAL PRECURSOR CELL PROLIFERATION%GOBP%GO:2000177		23	-0.559605	-1.70391	0.027027028	0.15478267	1.0	1726	tags=39%, list=13%, signal=45%	
REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688	REGULATION OF MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0060688		16	-0.6056936	-1.6963775	0.032258064	0.16163416	1.0	1152	tags=44%, list=9%, signal=48%	
SPECIFICATION OF SYMMETRY%GOBP%GO:0009799	SPECIFICATION OF SYMMETRY%GOBP%GO:0009799		42	-0.5060575	-1.6924074	0.032258064	0.16471851	1.0	2768	tags=45%, list=22%, signal=57%	
COOPERATION OF PDCL (PHLP1) AND TRIC CCT IN G-PROTEIN BETA FOLDING%REACTOME DATABASE ID RELEASE 75%6814122	COOPERATION OF PDCL (PHLP1) AND TRIC CCT IN G-PROTEIN BETA FOLDING%REACTOME DATABASE ID RELEASE 75%6814122		22	-0.5689183	-1.691698	0.0	0.16281027	1.0	2706	tags=45%, list=21%, signal=57%	
VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.2	VASOPRESSIN REGULATES RENAL WATER HOMEOSTASIS VIA AQUAPORINS%REACTOME%R-HSA-432040.2		24	-0.5651435	-1.6916882	0.028571429	0.15990295	1.0	2235	tags=33%, list=17%, signal=40%	
DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368	DETERMINATION OF LEFT/RIGHT SYMMETRY%GOBP%GO:0007368		40	-0.5040758	-1.6910062	0.0	0.1572694	1.0	2768	tags=45%, list=22%, signal=57%	
KIDNEY DEVELOPMENT%GOBP%GO:0001822	KIDNEY DEVELOPMENT%GOBP%GO:0001822		82	-0.43108502	-1.6908596	0.0	0.15472886	1.0	1152	tags=26%, list=9%, signal=28%	
DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855	DETERMINATION OF BILATERAL SYMMETRY%GOBP%GO:0009855		41	-0.49341574	-1.6906484	0.032258064	0.15244071	1.0	2768	tags=44%, list=22%, signal=56%	
HIPPO SIGNALING%GOBP%GO:0035329	HIPPO SIGNALING%GOBP%GO:0035329		23	-0.5720171	-1.6880935	0.0	0.15436654	1.0	799	tags=26%, list=6%, signal=28%	
HEART MORPHOGENESIS%GOBP%GO:0003007	HEART MORPHOGENESIS%GOBP%GO:0003007		80	-0.4328223	-1.6848602	0.0	0.15692778	1.0	1964	tags=29%, list=15%, signal=34%	
SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER%REACTOME%R-HSA-2644602.1	SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS IN CANCER%REACTOME%R-HSA-2644602.1		52	-0.47402415	-1.6781689	0.0	0.16561294	1.0	1145	tags=21%, list=9%, signal=23%	
SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS IN CANCER%REACTOME DATABASE ID RELEASE 75%2894858	SIGNALING BY NOTCH1 HD+PEST DOMAIN MUTANTS IN CANCER%REACTOME DATABASE ID RELEASE 75%2894858		52	-0.47402415	-1.6769072	0.0	0.16517478	1.0	1145	tags=21%, list=9%, signal=23%	
CILIUM MOVEMENT%GOBP%GO:0003341	CILIUM MOVEMENT%GOBP%GO:0003341		37	-0.48684558	-1.6744872	0.03125	0.1656813	1.0	2451	tags=46%, list=19%, signal=57%	
RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2	RAF-INDEPENDENT MAPK1 3 ACTIVATION%REACTOME%R-HSA-112409.2		19	-0.5637622	-1.673236	0.0	0.16479799	1.0	142	tags=16%, list=1%, signal=16%	
DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582	DETECTION OF ABIOTIC STIMULUS%GOBP%GO:0009582		27	-0.56743336	-1.6715567	0.0	0.16486461	1.0	599	tags=26%, list=5%, signal=27%	
POSITIVE REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043243	POSITIVE REGULATION OF PROTEIN COMPLEX DISASSEMBLY%GOBP%GO:0043243		19	-0.5615949	-1.6697009	0.027027028	0.16583118	1.0	1192	tags=32%, list=9%, signal=35%	
GLOMERULUS DEVELOPMENT%GOBP%GO:0032835	GLOMERULUS DEVELOPMENT%GOBP%GO:0032835		22	-0.531142	-1.6667385	0.0	0.16688383	1.0	981	tags=32%, list=8%, signal=34%	
HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDB_C2%HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_WNT_BETA_CATENIN_SIGNALING%MSIGDB_C2%HALLMARK_WNT_BETA_CATENIN_SIGNALING		27	-0.5676863	-1.6654537	0.0	0.1666261	1.0	2972	tags=48%, list=23%, signal=62%	
NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 75%2979096	NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 75%2979096		19	-0.60085535	-1.6633554	0.0	0.1676579	1.0	921	tags=32%, list=7%, signal=34%	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279		39	-0.49609917	-1.6617881	0.0	0.16626622	1.0	657	tags=23%, list=5%, signal=24%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20210210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20210210%WP477%HOMO SAPIENS		78	-0.44796336	-1.6612445	0.0	0.16450033	1.0	4481	tags=54%, list=35%, signal=82%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		82	-0.43108502	-1.6576549	0.0	0.16862291	1.0	1152	tags=26%, list=9%, signal=28%	
SIGNALING BY HIPPO%REACTOME%R-HSA-2028269.1	SIGNALING BY HIPPO%REACTOME%R-HSA-2028269.1		19	-0.56317365	-1.6469678	0.025641026	0.18127412	1.0	799	tags=26%, list=6%, signal=28%	
HEDGEHOG SIGNALING PATHWAY%PANTHER PATHWAY%P00025	HEDGEHOG SIGNALING PATHWAY%PANTHER PATHWAY%P00025		17	-0.599844	-1.6464498	0.0	0.17964286	1.0	2154	tags=41%, list=17%, signal=49%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		34	-0.48500583	-1.6429234	0.0	0.18248658	1.0	1376	tags=26%, list=11%, signal=30%	
DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS%GOBP%GO:0060560	DEVELOPMENTAL GROWTH INVOLVED IN MORPHOGENESIS%GOBP%GO:0060560		38	-0.48619688	-1.6422048	0.0	0.18127804	1.0	1152	tags=24%, list=9%, signal=26%	
CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY%GOBP%GO:0001539	CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY%GOBP%GO:0001539		19	-0.5777754	-1.6420946	0.0	0.17895396	1.0	3913	tags=74%, list=30%, signal=106%	
NEGATIVE REGULATION OF MAPK PATHWAY%REACTOME DATABASE ID RELEASE 75%5675221	NEGATIVE REGULATION OF MAPK PATHWAY%REACTOME DATABASE ID RELEASE 75%5675221		38	-0.47885874	-1.6419026	0.0	0.17668872	1.0	1074	tags=21%, list=8%, signal=23%	
CILIUM-DEPENDENT CELL MOTILITY%GOBP%GO:0060285	CILIUM-DEPENDENT CELL MOTILITY%GOBP%GO:0060285		19	-0.5777754	-1.6414499	0.025641026	0.17509744	1.0	3913	tags=74%, list=30%, signal=106%	
POSITIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030513	POSITIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030513		15	-0.6484396	-1.6378124	0.0	0.17977856	1.0	2380	tags=47%, list=18%, signal=57%	
RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 75%8940973	RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 75%8940973		18	-0.6050727	-1.6267208	0.05882353	0.19558813	1.0	722	tags=22%, list=6%, signal=24%	
CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3	CILIUM ASSEMBLY%REACTOME%R-HSA-5617833.3		168	-0.39360592	-1.6174761	0.0	0.20684764	1.0	2698	tags=40%, list=21%, signal=51%	
METANEPHROS DEVELOPMENT%GOBP%GO:0001656	METANEPHROS DEVELOPMENT%GOBP%GO:0001656		20	-0.64295363	-1.6152618	0.0	0.20862374	1.0	746	tags=35%, list=6%, signal=37%	
PROTEIN DEALKYLATION%GOBP%GO:0008214	PROTEIN DEALKYLATION%GOBP%GO:0008214		25	-0.5455505	-1.614378	0.0	0.20781778	1.0	1208	tags=32%, list=9%, signal=35%	
EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.2	EUKARYOTIC TRANSLATION ELONGATION%REACTOME%R-HSA-156842.2		85	-0.41095185	-1.612846	0.0	0.20842578	1.0	4481	tags=54%, list=35%, signal=82%	
HEDGEHOG SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4249%HOMO SAPIENS	HEDGEHOG SIGNALING PATHWAY%WIKIPATHWAYS_20210210%WP4249%HOMO SAPIENS		25	-0.4956937	-1.6084782	0.025641026	0.21310939	1.0	2337	tags=40%, list=18%, signal=49%	
INSULIN IGF PATHWAY-MITOGEN ACTIVATED PROTEIN KINASE KINASE MAP KINASE CASCADE%PANTHER PATHWAY%P00032	INSULIN IGF PATHWAY-MITOGEN ACTIVATED PROTEIN KINASE KINASE MAP KINASE CASCADE%PANTHER PATHWAY%P00032		25	-0.531974	-1.6008996	0.0	0.2212132	1.0	2637	tags=36%, list=20%, signal=45%	
DEMETHYLATION%GOBP%GO:0070988	DEMETHYLATION%GOBP%GO:0070988		41	-0.4850372	-1.5981042	0.0	0.22239873	1.0	1208	tags=24%, list=9%, signal=27%	
REGULATION OF MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0048634	REGULATION OF MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0048634		41	-0.44952407	-1.5951593	0.0	0.2267545	1.0	1921	tags=41%, list=15%, signal=49%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4		82	-0.41864616	-1.5926145	0.0	0.22852486	1.0	4481	tags=55%, list=35%, signal=84%	
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	MIDBRAIN DEVELOPMENT%GOBP%GO:0030901		44	-0.43622452	-1.590489	0.0	0.22959371	1.0	2839	tags=41%, list=22%, signal=52%	
EGFR TYROSINE KINASE INHIBITOR RESISTANCE%WIKIPATHWAYS_20210210%WP4806%HOMO SAPIENS	EGFR TYROSINE KINASE INHIBITOR RESISTANCE%WIKIPATHWAYS_20210210%WP4806%HOMO SAPIENS		65	-0.40793222	-1.5868343	0.03846154	0.23472339	1.0	3065	tags=40%, list=24%, signal=52%	
PEPTIDYL-THREONINE DEPHOSPHORYLATION%GOBP%GO:0035970	PEPTIDYL-THREONINE DEPHOSPHORYLATION%GOBP%GO:0035970		20	-0.5427718	-1.5866803	0.0	0.23233022	1.0	1028	tags=25%, list=8%, signal=27%	
NEGATIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045746	NEGATIVE REGULATION OF NOTCH SIGNALING PATHWAY%GOBP%GO:0045746		20	-0.56153965	-1.586195	0.028571429	0.23081435	1.0	1799	tags=30%, list=14%, signal=35%	
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763		29	-0.5233786	-1.584062	0.0	0.23194338	1.0	1152	tags=24%, list=9%, signal=26%	
ASSOCIATION OF TRIC CCT WITH TARGET PROTEINS DURING BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%390471	ASSOCIATION OF TRIC CCT WITH TARGET PROTEINS DURING BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 75%390471		33	-0.49028686	-1.5780442	0.0	0.2416528	1.0	3754	tags=61%, list=29%, signal=85%	
FOREBRAIN CELL MIGRATION%GOBP%GO:0021885	FOREBRAIN CELL MIGRATION%GOBP%GO:0021885		19	-0.562027	-1.5776589	0.024390243	0.24040614	1.0	2228	tags=42%, list=17%, signal=51%	
PROTEIN MANNOSYLATION%GOBP%GO:0035268	PROTEIN MANNOSYLATION%GOBP%GO:0035268		17	-0.59793663	-1.5757335	0.08571429	0.24181075	1.0	1689	tags=47%, list=13%, signal=54%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2		82	-0.41205448	-1.5756456	0.0	0.2396891	1.0	4481	tags=55%, list=35%, signal=84%	
NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514	NEGATIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030514		27	-0.50894856	-1.5752256	0.0	0.23839521	1.0	1212	tags=26%, list=9%, signal=29%	
KIDNEY MORPHOGENESIS%GOBP%GO:0060993	KIDNEY MORPHOGENESIS%GOBP%GO:0060993		18	-0.5892102	-1.5750154	0.027777778	0.23634666	1.0	746	tags=33%, list=6%, signal=35%	
UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655	UROGENITAL SYSTEM DEVELOPMENT%GOBP%GO:0001655		89	-0.40879175	-1.5749947	0.0	0.23405205	1.0	1152	tags=24%, list=9%, signal=26%	
